0####-####step	0,0,0	0,0,0	None
8####-####enter####you####network####'s####password####.####enter####you####network####'s####password####.####this####be####the####password####that####you####use####to####log####onto####you####wireless####network####.####-####if####you####router####have####a####wps####button####on####it####,####you####can####instead####press####and####hold####this####button####for####three####seconds####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####select####do####.####select####do####.####this####will####save####you####credential####.####the####printer####will####begin####attempt####to####connect####to####the####network####.	0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
10####-####select####ok####when####prompt####.####select####ok####when####prompt####.####you####should####now####be####able####to####print####over####you####wireless####network####.	0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####turn####on####you####printer####.####turn####on####you####printer####.####make####sure####the####printer####be####plug####into####a####electrical####outlet####,####then####press####the####"####power####"####button####on####the####printer####.####-####skip####this####step####if####you####printer####be####already####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####in####order####to####connect####to####you####printer####via####airprint####,####you####printer####can####not####be####connect####to####you####computer####via####bluetooth####,####nor####can####it####be####connect####to####a####router####via####a####ethernet####cable####.####[####1####]####-####x####-####research####source####-####-####-####you####can####disconnect####you####printer####from####a####router####by####unplug####the####connect####ethernet####cable####from####the####back####of####you####printer####.####-####disable####you####printer####'s####bluetooth####will####vary####from####model####to####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####instruction####on####disable####bluetooth####if####you####printer####be####connect####to####a####computer####via####bluetooth####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0	False
4####-####connect####you####printer####to####wi####-####fi####if####necessary####.####connect####you####printer####to####wi####-####fi####if####necessary####.####if####you####printer####be####not####already####connect####to####a####wi####-####fi####network####,####use####the####printer####'s####menu####to####select####a####strong####wi####-####fi####connection####.####-####this####step####will####vary####depend####on####you####printer####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####step####on####connect####to####wi-####fi.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####open####you####i####pad####'s####setting####.####open####you####i####pad####'s####setting####.####tap####the####setting####app####icon####,####which####resemble####a####grey####box####with####gear####on####it####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####tap####wi-fi.####tap####wi####-####fi.####it####be####near####the####top####-####leave####side####of####the####screen####.####do####so####open####you####i####pad####'s####wi####-####fi####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####you####i####pad####need####to####be####on####the####same####exact####wireless####network####to####which####you####connect####you####airprint####printer####.####-####if####you####be####not####connect####to####the####same####network####,####tap####the####name####of####the####printer####'s####network####,####enter####the####password####if####ask####,####and####tap####join####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####stand####near####you####airprint####printer####.####stand####near####you####airprint####printer####.####for####optimal####result####,####you####will####want####to####be####within####a####few####foot####of####you####printer####,####though####it####be####usually####safe####to####have####the####printer####in####another####room####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####turn####on####you####printer####.####turn####on####you####printer####.####make####sure####the####printer####be####plug####into####a####electrical####outlet####,####then####press####the####"####power####"####button####on####the####printer####.####-####skip####this####step####if####you####printer####be####already####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####in####order####to####connect####to####you####printer####via####airprint####,####you####printer####can####not####be####connect####to####you####computer####via####bluetooth####,####nor####can####it####be####connect####to####a####router####via####a####ethernet####cable####.####[####1####]####-####x####-####research####source####-####-####-####you####can####disconnect####you####printer####from####a####router####by####unplug####the####connect####ethernet####cable####from####the####back####of####you####printer####.####-####disable####you####printer####'s####bluetooth####will####vary####from####model####to####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####instruction####on####disable####bluetooth####if####you####printer####be####connect####to####a####computer####via####bluetooth####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####connect####you####printer####to####wi####-####fi####if####necessary####.####connect####you####printer####to####wi####-####fi####if####necessary####.####if####you####printer####be####not####already####connect####to####a####wi####-####fi####network####,####use####the####printer####'s####menu####to####select####a####strong####wi####-####fi####connection####.####-####this####step####will####vary####depend####on####you####printer####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####step####on####connect####to####wi-####fi.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	False
5####-####open####you####i####pad####'s####setting####.####open####you####i####pad####'s####setting####.####tap####the####setting####app####icon####,####which####resemble####a####grey####box####with####gear####on####it####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####tap####wi-fi.####tap####wi####-####fi.####it####be####near####the####top####-####leave####side####of####the####screen####.####do####so####open####you####i####pad####'s####wi####-####fi####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####you####i####pad####need####to####be####on####the####same####exact####wireless####network####to####which####you####connect####you####airprint####printer####.####-####if####you####be####not####connect####to####the####same####network####,####tap####the####name####of####the####printer####'s####network####,####enter####the####password####if####ask####,####and####tap####join####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####stand####near####you####airprint####printer####.####stand####near####you####airprint####printer####.####for####optimal####result####,####you####will####want####to####be####within####a####few####foot####of####you####printer####,####though####it####be####usually####safe####to####have####the####printer####in####another####room####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####connect####to####airprint	0,0,1,0,0	0,0,0,0,0	None
1####-####make####sure####you####have####a####airprint####printer####.####make####sure####you####have####a####airprint####printer####.####you####ipad####will####need####to####be####connect####to####a####airprint####-####compatible####printer####in####order####to####print####anything####.####to####see####if####you####printer####be####airprint####compatible####,####go####to####https://support.apple.com/en-us/ht201311####in####you####computer####'s####web####browser####and####look####for####you####printer####'s####model####number####.####-####you####can####press####ctrl+f####(####window####)####or####⌘####command####+####f####(####mac####)####and####then####type####in####you####printer####'s####model####number####to####speed####up####this####process####.####-####if####you####printer####be####not####list####on####this####page####,####look####for####"####airprint####compatible####"####(####or####similar####)####on####the####printer####'s####packaging####or####documentation####.####-####if####you####determine####that####you####printer####be####not####compatible####with####airprint####,####you####can####not####use####it####to####print####from####you####i####pad####.####-####;	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####turn####on####you####printer####.####turn####on####you####printer####.####make####sure####the####printer####be####plug####into####a####electrical####outlet####,####then####press####the####"####power####"####button####on####the####printer####.####-####skip####this####step####if####you####printer####be####already####on####.	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####disconnect####the####printer####'s####bluetooth####or####cable####connection####.####in####order####to####connect####to####you####printer####via####airprint####,####you####printer####can####not####be####connect####to####you####computer####via####bluetooth####,####nor####can####it####be####connect####to####a####router####via####a####ethernet####cable####.####[####1####]####-####x####-####research####source####-####-####-####you####can####disconnect####you####printer####from####a####router####by####unplug####the####connect####ethernet####cable####from####the####back####of####you####printer####.####-####disable####you####printer####'s####bluetooth####will####vary####from####model####to####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####instruction####on####disable####bluetooth####if####you####printer####be####connect####to####a####computer####via####bluetooth####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####connect####you####printer####to####wi####-####fi####if####necessary####.####connect####you####printer####to####wi####-####fi####if####necessary####.####if####you####printer####be####not####already####connect####to####a####wi####-####fi####network####,####use####the####printer####'s####menu####to####select####a####strong####wi####-####fi####connection####.####-####this####step####will####vary####depend####on####you####printer####model####,####so####check####you####printer####'s####manual####or####online####documentation####for####specific####step####on####connect####to####wi-####fi.	0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####open####you####i####pad####'s####setting####.####open####you####i####pad####'s####setting####.####tap####the####setting####app####icon####,####which####resemble####a####grey####box####with####gear####on####it####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####tap####wi-fi.####tap####wi####-####fi.####it####be####near####the####top####-####leave####side####of####the####screen####.####do####so####open####you####i####pad####'s####wi####-####fi####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####make####sure####you####be####connect####to####the####same####network####as####you####printer####.####you####i####pad####need####to####be####on####the####same####exact####wireless####network####to####which####you####connect####you####airprint####printer####.####-####if####you####be####not####connect####to####the####same####network####,####tap####the####name####of####the####printer####'s####network####,####enter####the####password####if####ask####,####and####tap####join####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
8####-####stand####near####you####airprint####printer####.####stand####near####you####airprint####printer####.####for####optimal####result####,####you####will####want####to####be####within####a####few####foot####of####you####printer####,####though####it####be####usually####safe####to####have####the####printer####in####another####room####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####printing####with####airprint	0,0,0,0,0	0,0,0,0,0	None
1####-####open####the####app####you####want####to####use####.####open####the####app####you####want####to####use####.####tap####the####app####icon####for####the####app####in####which####the####item####you####want####to####print####be####locate####.####-####for####example####,####if####you####want####to####print####a####photo####,####you####would####tap####the####photo####app####icon####.####-####not####all####app####support####printing####,####but####the####majority####of####the####ipad####'s####build####-####in####app####should####allow####you####to####print####.	0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####open####the####page####or####document####you####want####to####print####.####open####the####page####or####document####you####want####to####print####.####for####example####,####if####you####be####print####from####the####photo####app####,####you####will####tap####the####photo####you####want####to####print####.####-####if####you####be####print####a####web####browser####page####,####you####may####have####to####tap####⋯####to####open####a####menu####before####proceed####.	0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####tap####the####"####share####"####icon####.####tap####the####"####share####"####icon####.####it####be####usually####in####one####of####the####corner####of####the####screen####,####though####you####may####find####it####in####the####url####bar####or####the####⋯####menu####if####you####be####use####a####browser####.####you####will####see####a####pop####-up####menu####appear####at####the####bottom####of####the####screen####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####tap####print####.####tap####print####.####this####printer####-####shape####icon####be####in####the####bottom####row####of####the####pop####-####up####menu####.####do####so####open####the####print####menu####.####-####you####may####have####to####swipe####from####right####to####leave####across####the####bottom####row####of####app####icon####in####the####pop####-####up####menu####to####find####the####print####option####.	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
