0####-####step	0,0,0	0,0,0	None
6####-####click####you####printer####'s####name####.####click####you####printer####'s####name####.####it####should####be####in####the####pop####-up####window####.####do####so####will####prompt####you####computer####to####connect####to####the####printer####.####once####the####connection####process####be####complete####,####you####will####be####able####to####use####the####printer####from####you####computer####.####-####if####window####be####unable####to####find####the####printer####,####skip####to####the####next####step####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
7####-####try####install####the####printer####with####a####usb####cable####.####try####install####the####printer####with####a####usb####cable####.####if####you####do####not####see####you####printer####in####the####add####window####,####you####may####be####able####to####install####the####printer####by####connect####it####to####you####computer####with####a####cable####:####-####attach####you####printer####to####you####computer####with####a####usb####-####to####-####usb####cable####.####-####wait####for####the####installation####window####to####appear####.####-####follow####the####on####-####screen####instruction####.	0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####installing####on####window	0,0,0,0,0	0,0,0,0,0	None
1####-####open####start####.####open####start####.####click####the####window####logo####in####the####bottom####-####leave####corner####of####the####screen####.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####open####setting####.####open####setting####.####click####the####setting####gear####in####the####lower####-####leave####side####of####the####window####.	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####device####.####click####device####.####you####will####find####it####at####the####top####of####the####setting####window####.	0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####printer####&####scanner####.####click####printer####&####scanner####.####this####tab####be####on####the####left####side####of####the####window####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####click####＋####add####a####printer####or####scanner####.####click####＋####add####a####printer####or####scanner####.####it####be####at####the####top####of####the####page####.####do####so####open####a####pop####-####up####window####.####-####if####you####see####the####printer####'s####name####(####e.g.####,####"####canon####[####model####number####]####"####)####in####the####"####printer####&####scanner####"####section####,####you####printer####be####already####connect####.	0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	None
6####-####click####you####printer####'s####name####.####click####you####printer####'s####name####.####it####should####be####in####the####pop####-up####window####.####do####so####will####prompt####you####computer####to####connect####to####the####printer####.####once####the####connection####process####be####complete####,####you####will####be####able####to####use####the####printer####from####you####computer####.####-####if####window####be####unable####to####find####the####printer####,####skip####to####the####next####step####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	True
7####-####try####install####the####printer####with####a####usb####cable####.####try####install####the####printer####with####a####usb####cable####.####if####you####do####not####see####you####printer####in####the####add####window####,####you####may####be####able####to####install####the####printer####by####connect####it####to####you####computer####with####a####cable####:####-####attach####you####printer####to####you####computer####with####a####usb####-####to####-####usb####cable####.####-####wait####for####the####installation####window####to####appear####.####-####follow####the####on####-####screen####instruction####.	0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####window	0,0,0	0,0,0	None
1####-####share####a####printer####connect####to####you####pc####.####share####a####printer####connect####to####you####pc####.####-####for####xp####operating####system####,####open####the####"####printers####and####fax####"####window####;####this####be####accessible####through####"####printers####and####other####hardware####"####in####the####"####control####panel####.####"####right####click####on####the####desire####printer####,####and####select####"####sharing####"####from####the####context####menu####.####go####to####the####"####sharing####"####tab####,####and####select####the####"####share####this####printer####"####radio####button####.####-####-####-####for####vista####and####window####7####operating####system####,####go####to####the####"####network####and####sharing####center####,####"####available####through####"####network####and####internet####"####in####the####"####control####panel####.####"####under####"####printer####sharing####"####select####"####turn####on####printer####sharing####"####and####then####"####apply####"####or####"####save####change####.####"####go####to####the####"####devices####and####printers####"####panel####,####available####from####the####"####start####menu####,####"####right####click####the####desire####printer####and####select####"####printer####property####"####from####the####context####menu####.####under####"####share####"####select####"####share####this####printer####.####"####-####wh.shared.addscrollloaditem('51f620a50f756a4c886ae1dfdb8490f9')	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
2####-####install####itune####10.1+.####install####itunes####10.1+.####-####create####a####folder####call####"####airprint####.####"####-####-####-####if####you####have####a####64####-####bit####machine####,####put####this####folder####in####"####c####:####\####program####file####(####x86####)####.####"####and####if####you####have####a####32####-####bit####machine####,####put####this####folder####in####"####c####:####\####program####file####.####"####-####wh.shared.addscrollloaditem('3fca51dbfcae3e33####aef6b99a####1####ae7e2f3####'####)####-####-####-####download####airprint.zip####(####available####on####mediafire####)####,####and####unzip####it####into####the####folder####you####create####.####-####wh.shared.addscrollloaditem('7fc92ebff4df479ee6ee50af3df11c7d')	0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####open####a####command####prompt####and####enter####a####specific####command####,####which####depend####on####the####location####of####you####file####.####open####a####command####prompt####and####enter####a####specific####command####,####which####depend####on####the####location####of####you####file####.####-####if####you####put####the####airprint####folder####in####"####c####:####\####program####file####(####x86####)####"####:####sc.exe####create####airprint####binpath####=####"####c####:####\####program####file####(####x86####)####\####airprint\airprint.exe####-####s####"####depend####=####"####bonjour####service####"####start####=####auto####.####-####-####-####if####you####put####the####airprint####folder####in####"####c####:####\####program####file####"####:####sc.exe####create####airprint####binpath####=####"####c####:####\####program####files\airprint\airprint.exe####-####s####"####depend####=####"####bonjour####service####"####start####=####auto####.####-####wh.shared.addscrollloaditem('d620965665c952df4ab83310a114abe6')	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####enter####the####follow####command####be####in####the####command####prompt####:####enter####the####follow####command####be####in####the####command####prompt####:####sc.exe####start####airprint####.	0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####select####"####allow####access####"####in####the####window####that####pop####up####and####now####you####can####print####a####file####from####you####ios####device####.####select####"####allow####access####"####in####the####window####that####pop####up####and####now####you####can####print####a####file####from####you####ios####device####.	0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####window	0,0,0	0,0,0	None
1####-####share####a####printer####connect####to####you####pc####.####share####a####printer####connect####to####you####pc####.####-####for####xp####operating####system####,####open####the####"####printers####and####fax####"####window####;####this####be####accessible####through####"####printers####and####other####hardware####"####in####the####"####control####panel####.####"####right####click####on####the####desire####printer####,####and####select####"####sharing####"####from####the####context####menu####.####go####to####the####"####sharing####"####tab####,####and####select####the####"####share####this####printer####"####radio####button####.####-####-####-####for####vista####and####window####7####operating####system####,####go####to####the####"####network####and####sharing####center####,####"####available####through####"####network####and####internet####"####in####the####"####control####panel####.####"####under####"####printer####sharing####"####select####"####turn####on####printer####sharing####"####and####then####"####apply####"####or####"####save####change####.####"####go####to####the####"####devices####and####printers####"####panel####,####available####from####the####"####start####menu####,####"####right####click####the####desire####printer####and####select####"####printer####property####"####from####the####context####menu####.####under####"####share####"####select####"####share####this####printer####.####"####-####wh.shared.addscrollloaditem('51f620a50f756a4c886ae1dfdb8490f9')	0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	True
2####-####install####itune####10.1+.####install####itunes####10.1+.####-####create####a####folder####call####"####airprint####.####"####-####-####-####if####you####have####a####64####-####bit####machine####,####put####this####folder####in####"####c####:####\####program####file####(####x86####)####.####"####and####if####you####have####a####32####-####bit####machine####,####put####this####folder####in####"####c####:####\####program####file####.####"####-####wh.shared.addscrollloaditem('3fca51dbfcae3e33####aef6b99a####1####ae7e2f3####'####)####-####-####-####download####airprint.zip####(####available####on####mediafire####)####,####and####unzip####it####into####the####folder####you####create####.####-####wh.shared.addscrollloaditem('7fc92ebff4df479ee6ee50af3df11c7d')	0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####open####a####command####prompt####and####enter####a####specific####command####,####which####depend####on####the####location####of####you####file####.####open####a####command####prompt####and####enter####a####specific####command####,####which####depend####on####the####location####of####you####file####.####-####if####you####put####the####airprint####folder####in####"####c####:####\####program####file####(####x86####)####"####:####sc.exe####create####airprint####binpath####=####"####c####:####\####program####file####(####x86####)####\####airprint\airprint.exe####-####s####"####depend####=####"####bonjour####service####"####start####=####auto####.####-####-####-####if####you####put####the####airprint####folder####in####"####c####:####\####program####file####"####:####sc.exe####create####airprint####binpath####=####"####c####:####\####program####files\airprint\airprint.exe####-####s####"####depend####=####"####bonjour####service####"####start####=####auto####.####-####wh.shared.addscrollloaditem('d620965665c952df4ab83310a114abe6')	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####enter####the####follow####command####be####in####the####command####prompt####:####enter####the####follow####command####be####in####the####command####prompt####:####sc.exe####start####airprint####.	0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####select####"####allow####access####"####in####the####window####that####pop####up####and####now####you####can####print####a####file####from####you####ios####device####.####select####"####allow####access####"####in####the####window####that####pop####up####and####now####you####can####print####a####file####from####you####ios####device####.	0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####changing####default####setting####on####window	0,0,0,0,0,0,0	0,0,0,0,0,0,0	None
1####-####open####start####.####open####start####.####click####the####window####logo####in####the####bottom####-####leave####corner####of####the####screen####.####the####start####menu####will####pop####up####.####-####;	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####type####in####control####panel####.####type####in####control####panel####.####this####will####search####you####computer####for####the####control####panel####program####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####control####panel####.####click####control####panel####.####it####be####a####blue####box####at####the####top####of####the####start####menu####.####this####will####open####control####panel####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####device####and####printer####.####click####device####and####printer####.####this####icon####be####usually####on####the####far####-####right####side####of####the####control####panel####page####.####-####if####you####control####panel####window####display####information####in####"####category####"####view####,####you####will####click####view####device####and####printer####below####the####"####hardware####and####sound####"####heading####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####find####you####printer####.####find####you####printer####.####it####will####usually####have####the####word####"####epson####"####along####with####the####printer####'s####model####number####.####you####will####typically####find####the####printer####at####the####bottom####of####the####page####,####so####you####may####have####to####scroll####down####.	0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####right####-####click####you####printer####'s####name####.####right####-####click####you####printer####'s####name####.####do####so####will####prompt####a####drop####-####down####menu####.####-####if####you####mouse####do####not####have####a####right####-####click####button####,####click####the####right####side####of####the####mouse####,####or####use####two####finger####to####click####the####mouse####.####-####if####you####computer####use####a####trackpad####instead####of####a####mouse####,####use####two####finger####to####tap####the####trackpad####or####press####the####bottom####-####right####side####of####the####trackpad####.	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
7####-####click####printing####preference####.####click####printing####preference####.####this####option####be####in####the####drop####-####down####menu####.####do####so####open####the####printing####preference####window####.	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####click####the####color####tab####.####click####the####color####tab####.####it####be####at####the####top####of####the####window####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####check####the####"####black####&####white####"####or####"####grayscale####"####option####.####check####the####"####black####&####white####"####or####"####grayscale####"####option####.####you####will####usually####find####this####box####or####drop####-####down####menu####in####the####middle####of####the####page####.####-####if####you####can####not####find####either####option####on####the####color####tab####,####click####the####paper####/####quality####tab####and####look####for####a####"####black####&####white####"####or####"####grayscale####"####option####there####.####-####if####you####can####not####find####a####black####-####and####-####white####printing####option####at####all####,####you####epson####printer####most####likely####do####not####support####black####-####and####-####white####printing####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####click####apply####.####click####apply####.####it####be####at####the####bottom####of####the####window####.	0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
11####-####click####ok####.####click####ok####.####this####option####be####at####the####bottom####of####the####window####.####do####so####will####save####you####setting####and####close####the####printing####preference####window####.	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
12####-####print####you####document####.####print####you####document####.####open####the####document####or####page####that####you####want####to####print####,####then####press####ctrl+p####,####select####you####printer####'s####name####if####it####be####not####already####select####,####review####the####rest####of####the####print####setting####if####need####,####and####click####print####.####-####you####can####also####find####the####print####option####in####the####file####menu####of####most####program####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####changing####default####setting####on####window	0,0,0,0,0,0,0	0,0,0,0,0,0,0	None
1####-####open####start####.####open####start####.####click####the####window####logo####in####the####bottom####-####leave####corner####of####the####screen####.####the####start####menu####will####pop####up####.####-####;	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####type####in####control####panel####.####type####in####control####panel####.####this####will####search####you####computer####for####the####control####panel####program####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####control####panel####.####click####control####panel####.####it####be####a####blue####box####at####the####top####of####the####start####menu####.####this####will####open####control####panel####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
