0####-####step	0,0,0	0,0,0	None
3####-####adjust####the####webcam####as####need####.####adjust####the####webcam####as####need####.####in####the####middle####of####you####webcam####program####'s####window####,####you####should####see####real####-####time####footage####from####you####webcam####.####use####the####footage####as####a####reference####,####adjust####you####webcam####to####point####at####you####face####from####you####prefer####angle####.	0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	None
4####-####test####the####webcam####'s####sound####.####test####the####webcam####'s####sound####.####while####speak####into####the####webcam####,####look####for####spike####in####activity####next####to####the####"####audio####"####(####or####similarly####title####)####section####in####the####webcam####'s####window####.####if####you####do####not####see####any####activity####here####,####you####webcam####'s####microphone####be####not####work####and####might####need####to####be####enable####from####the####webcam####'s####or####computer####'s####setting####.####-####check####you####webcam####'s####manual####to####see####specific####instruction####on####how####to####address####lack####of####audio####input####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####change####you####webcam####'s####setting####if####necessary####.####change####you####webcam####'s####setting####if####necessary####.####most####webcam####program####will####have####a####setting####section####(####or####a####gear####-####shape####icon####)####somewhere####in####the####window####.####you####can####click####on####this####section####to####view####and####change####setting####like####contrast####,####low####-####light####response####,####and####so####on####.####-####the####setting####location####and####option####will####vary####from####webcam####to####webcam####.####consult####you####webcam####'s####manual####if####you####can####not####find####the####setting####section####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	None
0####-####set####up####the####webcam	0,0,1,0,0,0	0,0,0,0,0,0	None
1####-####open####the####webcam####'s####program####.####open####the####webcam####'s####program####.####if####the####webcam####'s####program####do####not####automatically####open####upon####completion####of####installation####,####you####will####need####to####look####up####the####program####and####open####it####manually####.####-####the####webcam####'s####program####will####usually####have####the####webcam####company####'s####name####in####it####,####so####try####search####for####the####company####(####e.g.####,####"####youcam####"####)####in####start####(####window####)####or####spotlight####(####mac####)####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####mount####the####webcam####.####mount####the####webcam####.####many####webcam####have####a####clip####on####the####base####that####allow####the####webcam####to####latch####onto####the####top####of####a####computer####monitor####.####if####you####webcam####do####not####have####such####a####clip####,####look####for####a####flat####,####elevate####space####in####which####to####place####the####webcam####.	0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####adjust####the####webcam####as####need####.####adjust####the####webcam####as####need####.####in####the####middle####of####you####webcam####program####'s####window####,####you####should####see####real####-####time####footage####from####you####webcam####.####use####the####footage####as####a####reference####,####adjust####you####webcam####to####point####at####you####face####from####you####prefer####angle####.	0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####test####the####webcam####'s####sound####.####test####the####webcam####'s####sound####.####while####speak####into####the####webcam####,####look####for####spike####in####activity####next####to####the####"####audio####"####(####or####similarly####title####)####section####in####the####webcam####'s####window####.####if####you####do####not####see####any####activity####here####,####you####webcam####'s####microphone####be####not####work####and####might####need####to####be####enable####from####the####webcam####'s####or####computer####'s####setting####.####-####check####you####webcam####'s####manual####to####see####specific####instruction####on####how####to####address####lack####of####audio####input####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####change####you####webcam####'s####setting####if####necessary####.####change####you####webcam####'s####setting####if####necessary####.####most####webcam####program####will####have####a####setting####section####(####or####a####gear####-####shape####icon####)####somewhere####in####the####window####.####you####can####click####on####this####section####to####view####and####change####setting####like####contrast####,####low####-####light####response####,####and####so####on####.####-####the####setting####location####and####option####will####vary####from####webcam####to####webcam####.####consult####you####webcam####'s####manual####if####you####can####not####find####the####setting####section####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####downloading####software####and####driver	0,0,0,0,0,0	0,0,0,0,0,0	None
1####-####position####the####webcam####as####desire####on####top####of####you####computer####.####position####the####webcam####as####desire####on####top####of####you####computer####.	0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	None
2####-####navigate####to####the####logitech####support####website####at####http://support.logitech.com/en_us/category/webcams-and-security####.####navigate####to####the####logitech####support####website####at####http://support.logitech.com/en_us/category/webcams-and-security.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####on####"####webcam####,####"####then####click####on####"####more####"####below####you####webcam####model####.####click####on####"####webcam####,####"####then####click####on####"####more####"####below####you####webcam####model####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0	None
4####-####click####on####the####"####download####"####tab####.####click####on####the####"####download####"####tab####.####the####software####for####you####webcam####will####display####on####-####screen####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	None
5####-####select####you####computer####'s####operating####system####from####the####dropdown####menu####,####then####click####on####"####download####.####select####you####computer####'s####operating####system####from####the####dropdown####menu####,####then####click####on####"####download####.####"	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####the####option####to####save####the####software####file####to####you####desktop####.####select####the####option####to####save####the####software####file####to####you####desktop####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####navigate####to####you####desktop####and####double####-####click####on####the####software####file####.####navigate####to####you####desktop####and####double####-####click####on####the####software####file####.####the####logitech####installation####wizard####will####display####on####-####screen####.	0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####follow####the####on####-####screen####instruction####to####install####the####software####and####driver####for####the####logitech####webcam####on####you####computer####.####follow####the####on####-####screen####instruction####to####install####the####software####and####driver####for####the####logitech####webcam####on####you####computer####.####the####installation####wizard####will####guide####you####through####the####process####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####connect####the####webcam####to####you####computer####via####usb####when####prompt####to####by####the####installation####wizard####.####connect####the####webcam####to####you####computer####via####usb####when####prompt####to####by####the####installation####wizard####.####you####logitech####webcam####be####now####ready####for####use####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	None
0####-####general####fix	0,0,0,0	0,0,0,0	None
1####-####check####you####webcam####'s####compatibility####.####check####you####webcam####'s####compatibility####.####if####you####be####use####a####usb####webcam####(####e.g.####,####one####that####be####not####build####into####you####computer####)####,####read####the####manual####or####look####up####the####model####number####to####make####sure####that####it####be####still####compatible####with####you####computer####.####if####you####recently####update####you####operating####system####(####for####example####,####from####window####7####to####window####10####)####,####you####webcam####might####not####work####with####you####version####of####window####at####all####.####-####if####you####webcam####do####prove####to####be####incompatible####,####you####will####need####a####new####webcam####that####be####compatible####.####do####not####toss####you####old####one####away####,####though—####there####be####always####a####possibility####that####window####will####update####to####include####support####for####it####.####-####;	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####make####sure####you####webcam####be####not####obstruct####.####make####sure####you####webcam####be####not####obstruct####.####it####seem####obvious####,####but####sometimes####usb####or####build####-####in####webcam####can####get####smudge####or####have####they####light####level####detector####cover####by####dust####.####give####you####webcam####a####quick####inspection—and####a####wipe####-####down####with####a####damp####cloth####,####if####necessary—can####make####a####huge####difference####.	0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####unplug####any####usb####connection####from####you####computer####.####unplug####any####usb####connection####from####you####computer####.####have####too####many####usb####connection####plug####into####you####computer####at####once####can####cause####you####webcam####(####or####other####usb####item####)####to####malfunction####.####-####leave####you####webcam####plug####in####if####it####be####a####usb####rather####than####a####build####-####in####camera####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####try####plug####you####webcam####into####a####different####usb####port####.####try####plug####you####webcam####into####a####different####usb####port####.####if####you####webcam####be####mean####to####be####plug####into####a####usb####3.0####slot####and####you####have####it####plug####into####a####usb####2.0####slot####,####you####may####see####a####black####screen####instead####of####the####video####output####that####you####expect####.####-####skip####this####step####if####you####webcam####be####build####into####you####computer####.	0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####adjust####you####usb####webcam####'s####video####setting####.####adjust####you####usb####webcam####'s####video####setting####.####in####some####case####,####you####webcam####program####'s####setting####will####be####reset####or####skew####after####update####you####operating####system####.####open####you####webcam####'s####program####(####this####will####vary####base####on####the####webcam####that####you####be####use####)####and####find####the####preference####or####setting####section####,####then####adjust####the####video####and####display####setting####to####see####if####you####webcam####'s####picture####change####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0	0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0	None
6####-####restart####you####computer####in####safe####mode####.####restart####you####computer####in####safe####mode####.####this####will####prevent####you####computer####from####loading####non-essential####program####automatically####,####which####will####give####you####a####idea####of####whether####or####not####program####on####you####computer####be####interfere####with####you####webcam####:####-####if####you####open####you####webcam####in####safe####mode####and####it####display####a####black####screen####,####the####problem####be####not####another####program####on####you####computer####.####proceed####with####update####the####webcam####'s####software####.####-####if####you####open####you####webcam####in####safe####mode####and####it####work####,####a####startup####program####be####interfere####with####you####webcam####.####try####disable####startup####program####such####as####antivirus####suite####and####social####tool####like####slack####or####steam####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####many####digital####camera####have####this####functionality####and####even####come####with####webcam####software####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####install####it####.####install####it####.####if####you####have####a####software####cd####that####need####to####be####install####on####the####computer####before####use####you####digital####camera####as####a####webcam####,####install####it####now####.	0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0	None
3####-####connect####you####usb####video####source####capture####device####to####you####computer####.####connect####you####usb####video####source####capture####device####to####you####computer####.####plug####it####in####to####the####usb####port####of####you####computer####.####beware####,####you####need####all####you####driver####install####into####you####computer####otherwise####it####be####not####go####to####work####.####ensure####that####the####device####be####properly####position####before####insert####.####if####you####encounter####any####resistance####on####insert####,####remove####and####check####the####position####again####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####plug####it####in####.####plug####it####in####.####grab####all####audio####/####video####cable####of####the####usb####video####source####capture####device####end####and####plug####they####in####to####the####audio####/####video####cable####that####come####with####the####camera####which####be####standard####since####most####digital####camera####come####with####they####to####connect####you####camera####with####the####tv####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	None
5####-####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.####plug####in####the####jack####of####the####audio####/####video####cable####right####into####you####camera####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####go####to####my####computer####and####click####on####the####usb####video####source####capture####device####drive####icon####.####this####will####show####the####video####capture####on####the####camera####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####plug####you####digital####camera####'s####power####adapter####into####the####camera####.####some####will####not####function####as####a####webcam####unless####they####be####plug####into####a####/####c####power####as####it####require####too####much####power####.####even####if####you####digital####camera####function####as####a####webcam####while####on####battery####,####a/####c####power####save####you####battery####and####prevent####you####camera####from####shut####off####in####the####middle####of####a####broadcast####.	0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####turn####you####digital####camera####on####.####turn####you####digital####camera####on####.####put####camera####on####video####mode####.####you####be####ready####to####video####chat####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####plug####the####microphone####into####the####microphone####jack####of####you####sound####card####.####use####a####separate####microphone####if####you####digital####camera####do####not####transmit####sound####when####use####as####a####webcam####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	None
10####-####set####up####you####camera####as####close####to####you####monitor####as####possible####.####set####up####you####camera####as####close####to####you####monitor####as####possible####.####this####allow####better####face####to####face####communication####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
11####-####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####position####yourself####about####2####to####3####foot####(####0.6####to####0.9####m####)####away####from####you####digital####camera####.####most####digital####camera####'s####focus####best####at####this####distance####when####use####as####a####webcam####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0	None
12####-####enjoy####use####you####camera####as####a####web####cam####.####enjoy####use####you####camera####as####a####web####cam####.	0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####check####the####manual####of####you####digital####camera####to####see####if####it####can####be####use####as####a####webcam####.####many####digital####camera####have####this####functionality####and####even####come####with####webcam####software####.####-####;	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####install####it####.####install####it####.####if####you####have####a####software####cd####that####need####to####be####install####on####the####computer####before####use####you####digital####camera####as####a####webcam####,####install####it####now####.	0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	None
